source,author,title,description,url,urlToImage,publishedAt,content
"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Katharine Q. Seelye,"Bruce LeFavour, ‘a Good Cook,’ Dies at 84","As a restaurateur, he was in the vanguard of moving from rich French fare to more fish and seasonal, locally sourced fresh produce.",https://www.nytimes.com/2019/10/13/obituaries/bruce-lefavour-dies.html,https://static01.nyt.com/images/2019/10/11/obituaries/11Lefavour/11Lafavour-facebookJumbo.jpg,2019-10-13T18:45:47Z,"He always said, Shop first and see whats available, his daughter recalled, then plan your menu second.
Bruce LeFavour was born on Oct. 25, 1934, in Amsterdam, N.Y. His father, William Bruce LeFavour, was publisher of The Amsterdam Evening Recorder, which had… [+1281 chars]"
"{'id': 'vice-news', 'name': 'Vice News'}","Sarah Yahr Tucker, Dory Carr-Harris",A Growing Number of Women Allege Doctors Abused Them During Childbirth,"Women are speaking up and raising awareness about obstetric violence, including surgeries, medications, and procedures they didn't consent to.",https://www.vice.com/en_us/article/pa7mv8/obstetric-violence-childbirth-women-allege-doctors-abused-them,"https://video-images.vice.com/articles/5d9d0c32e56a46000943c104/lede/1570573363067-Childbirth.jpeg?crop=0.9693567251461989xw:1xh;center,center&resize=1200:*",2019-10-16T15:33:19Z,"When Leslie Driggers Hoard entered Providence Memorial Hospital in El Paso, Texas in 2012, she felt prepared for the birth of her first child. It should have been the happiest day of our lives, she said. Hoard and her husband were not, however, prepared for a… [+14233 chars]"
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,Factbox: Canada's political party positions ahead of October 21 election,"Here is a roundup of the main Canadian political parties' positions ahead of the Oct. 21 federal election, where Prime Minister Justin Trudeau's Liberal Party is neck and neck in opinion polls with the opposition Conservatives led by Andrew Scheer.",https://www.reuters.com/article/us-canada-election-party-factbox-idUSKBN1WM254,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2019-10-07T19:59:35Z,"(Reuters) - Here is a roundup of the main Canadian political parties’ positions ahead of the Oct. 21 federal election, where Prime Minister Justin Trudeau’s Liberal Party is neck and neck in opinion polls with the opposition Conservatives led by Andrew Scheer… [+4988 chars]"
"{'id': None, 'name': 'Thestar.com'}","Kristin Rushowy - Queen's Park Bureau,Laurie Monsebraaten - Social Justice Reporter",Autism panel recommends rewrite of Ontario’s controversial program,"If the panel’s recommendations are implemented, it’s predicted Ontario would have the most robust autism treatment program in Canada.",https://www.thestar.com/politics/provincial/2019/10/29/autism-panel-recommends-rewrite-of-ontarios-controversial-program.html,https://images.thestar.com/oOZmXlUXiP0tCcAWBOkGEpC-G2A=/1200x717/smart/filters:cb(1572394979494)/https://www.thestar.com/content/dam/thestar/politics/provincial/2019/10/29/autism-panel-recommends-rewrite-of-ontarios-controversial-program/autism_protest_2.jpg,2019-10-29T22:56:25Z,"The Ford government should rewrite Ontario’s ill-conceived autism program so that children get the services they need in a timely manner regardless of age, according to a report to be released this week from the province’s expert panel.
Families should recei… [+6902 chars]"
"{'id': None, 'name': 'Psychologytoday.com'}",Michael Ungar Ph.D.,Why Do Immigrants Out-perform Native-born Americans?,"The real economic engines of our economy are not native-born populations, but the children of immigrants with the grit and resources to succeed.",https://www.psychologytoday.com/ca/blog/nurturing-resilience/201910/why-do-immigrants-out-perform-native-born-americans,https://cdn.psychologytoday.com/sites/default/files/styles/image-article_inline_full/public/field_blog_entry_teaser_image/2019-10/immigrant_youth.jpg?itok=nBuY7FWN,2019-10-30T12:09:20Z,"Despite all the hatred directed at immigrants and refugees coming to the United States and other western nations, the real free-loaders (as far-right nationalists call them) on the social safety net are more likely to be the children of native-born population… [+5097 chars]"
"{'id': None, 'name': 'Psychologytoday.com'}",Michael Ungar Ph.D.,Why Do Immigrants Outperform Native-born Americans?,"The real economic engines of our economy are not native-born populations, but the children of immigrants with the grit and resources to succeed.",https://www.psychologytoday.com/ca/blog/nurturing-resilience/201910/why-do-immigrants-outperform-native-born-americans,https://cdn.psychologytoday.com/sites/default/files/styles/image-article_inline_full/public/field_blog_entry_teaser_image/2019-10/immigrant_youth.jpg?itok=nBuY7FWN,2019-10-30T12:09:20Z,"Despite the hatred directed at immigrants and refugees coming to the United States and other western nations, the real free-loaders (as far-right nationalists call them) on the social safety net are more likely to be the children of native-born populations. C… [+5041 chars]"
"{'id': None, 'name': 'Hbr.org'}","Anupam B. Jena, Rebecca Kee, James R. Baumgardner, Qiufei Ma, Jie Zhang",Making Life-Saving Medical Treatments More Affordable,A look at the challenges and some innovative solutions.,https://hbr.org/2019/10/making-life-saving-medical-treatments-more-affordable,https://hbr.org/resources/images/article_assets/2019/10/Oct19_25_88160313.jpg,2019-10-25T15:00:00Z,"Recent years have brought significant innovation in potentially curative therapies for several diseases. To expedite patient access to these therapies, the U.S. Food and Drug Administration (FDA) has undertaken progressive efforts to accelerate drug approval.… [+13815 chars]"
"{'id': None, 'name': 'Yahoo.com'}",ELANA SCHOR,Tragedies deepen Jewish-Muslim bonds to fight hate crimes,"Muslim groups helped raise hundreds of thousands of dollars to help Pittsburgh's Tree of Life synagogue recover after a gunman killed 11 people there, one year ago this week. The Jewish congregation mounted its own fundraiser for New Zealand's Muslims after a…",https://news.yahoo.com/tragedies-deepen-jewish-muslim-bonds-180232815.html,https://s.yimg.com/ny/api/res/1.2/JsSFJZJ1KR3dATWqIKBSoA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD05MTMuMDY2NjY2NjY2NjY2Nw--/https://s.yimg.com/uu/api/res/1.2/cV1aQ2Vm9dOvUTpAqtF7TQ--~B/aD0xODcxO3c9MjYyMjtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ap.org/95abef11723e4fb4338198ffb8ffaaff,2019-10-23T18:05:08Z,"NEW YORK (AP) Muslim groups helped raise hundreds of thousands of dollars to help Pittsburgh's Tree of Life synagogue recover after a gunman killed 11 people there, one year ago this week. The Jewish congregation mounted its own fundraiser for New Zealand's M… [+6493 chars]"
"{'id': None, 'name': 'Dailywire.com'}",Paul Bois,CDC: Three STDs At An All-Time High In U.S. - The Daily Wire,"CDC: Three STDs At An All-Time High In U.S. The Daily Wire Three STDs reach all-time highs in the US, new CDC report says CNN 3 sexually transmitted diseases hits new highs again in US KFOX El Paso These STDs Are The Most Common Infectious Diseases Reported T…",https://www.dailywire.com/news/cdc-three-stds-at-an-all-time-high-in-u-s,https://dw-wp-production.imgix.net/2019/10/Gonalert.jpg?w=1200&h=675&ixlib=react-8.6.4,2019-10-09T12:38:00Z,"In a report published on Tuesday, the US Centers for Disease Control and Prevention listed cases of  gonorrhea, chlamydia and syphilis at an all-time high across the United States.
For the fifth consecutive year, combined cases of gonorrhea, chlamydia and sy… [+3391 chars]"
"{'id': 'reuters', 'name': 'Reuters'}",Maikel Jefriando and Agustinus Beo Da Costa,"Indonesian president taps opposition rival, tech CEO for reform cabinet - Reuters Canada","Indonesian President Joko Widodo asked opposition leader Prabowo Subianto on Monday to join his new cabinet for a second term, while the co-founder of tech start-up Gojek and a former chairman of Inter Milan soccer club were also tapped for posts.",https://ca.reuters.com/article/topNews/idCAKBN1X00CS-OCATP,https://s3.reutersmedia.net/resources/r/?m=02&d=20191021&t=2&i=1443355397&w=1200&r=LYNXMPEF9K089-OCATP,2019-10-21T12:00:00Z,"JAKARTA (Reuters) - Indonesian President Joko Widodo asked opposition leader Prabowo Subianto on Monday to join his new cabinet for a second term, while the co-founder of tech start-up Gojek and a former chairman of Inter Milan soccer club were also tapped fo… [+4238 chars]"
"{'id': None, 'name': 'Businesswire.com'}",,Cannabis Training University Launches ‘Online Cannabis Education’ Curriculum to Support Colleges and Universities Across the Country,"DENVER--(BUSINESS WIRE)--Cannabis Training University is launching Online Cannabis Education, an option for bringing cannabis education to any two- or four-year institution.",https://www.businesswire.com/news/home/20191010005589/en/Cannabis-Training-University-Launches-%E2%80%98Online-Cannabis-Education%E2%80%99,https://mms.businesswire.com/media/20191010005589/en/749072/23/1-%28002%29.jpg,2019-10-10T14:54:59Z,"DENVER--(BUSINESS WIRE)--Cannabis Training University (CTU), the nations largest and most comprehensive online resource for cannabis education, is launching Online Cannabis Education (OCE), which provides pre-structured, ready-to-teach curriculum to colleges … [+3379 chars]"
"{'id': None, 'name': 'Slashgear.com'}",Brittany A. Roston,Lyft rolls out free rides to help job seekers get their first paycheck,"Ridesharing company Lyft has introduced a new program in partnership with the Goodwill, USO, and the United Way to help people get to their job interviews. Called the Jobs Access Program, the new perk will give free and discounted rides to people who are goin…",https://www.slashgear.com/lyft-rolls-out-free-rides-to-help-job-seekers-get-their-first-paycheck-17596084/,https://scdn.slashgear.com/wp-content/uploads/2019/10/traffic_main_uns.jpg,2019-10-17T20:31:22Z,"Ridesharing company Lyft has introduced a new program in partnership with the Goodwill, USO, and the United Way to help people get to their job interviews. Called the Jobs Access Program, the new perk will give free and discounted rides to people who are goin… [+1422 chars]"
"{'id': None, 'name': 'Seekingalpha.com'}",Safety In Value,Magellan Aerospace Is 30% Undervalued In An Industry With Tailwinds,"Strong contract growth underpins business. New facilities in Canada and India should improve margins going forward. Boeing 737MAX will ramp up again, and they h",https://seekingalpha.com/article/4297158-magellan-aerospace-30-percent-undervalued-industry-tailwinds,https://static.seekingalpha.com/uploads/2019/10/16/9412071-1571246589523022.png,2019-10-17T20:38:08Z,"Magellan Aerospace Corporation [TSX:MAL](OTCPK:MALJF) is a Canadian based producer of a variety of aerospace related items. The company is relatively small for the industry it competes in, with under a billion dollar market capitalization. They are diversifie… [+23506 chars]"
"{'id': None, 'name': 'Blogto.com'}",Lauren O'Neil,Toronto is one of the least happy cities in Canada,"The City of Toronto is crushing it right now, in many respects: Our population is booming, our economy is growing, and unemployment is at the lowest rate we've seen in nearly 30 years. On top of that, Torontonians are generally in better physical health than …",https://www.blogto.com/city/2019/10/toronto-least-happy-cities-canada/,https://s3.amazonaws.com/btoimage/prism-thumbnails/articles/20191008-torontohappiness.jpg-resize_then_crop-_frame_bg_color_FFF-h_630-gravity_center-q_70-preserve_ratio_true-w_1200_.jpg,2019-10-08T17:21:16Z,"The City of Toronto is crushing it right now, in many respects: Our population is booming, our economy is growing, and unemployment is at the lowest rate we've seen in nearly 30 years.
On top of that, Torontonians are generally in better physical health than… [+3182 chars]"
"{'id': None, 'name': 'Downes.ca'}",,The Future of Education,"The future of education needs a massive rethink, not a tinkering round the edges, to make education robust and relevant for the world learners will face in 2050. We need to redesign education systems to address persistent inequalities, social fragmentation an…",https://www.downes.ca/cgi-bin/page.cgi?presentation=514,,2019-10-24T20:43:00Z,"eLearning Africa, Abidjan, Cote d'Ivoire, .
The future of education needs a massive rethink, not a tinkering round the edges, to make education robust and relevant for the world learners will face in 2050. We need to redesign education systems to address per… [+497 chars]"
